Timestamp,Source IP,Destination Port,Protocol
2025-06-19 18:08:58,192.168.0.105,443,UDP
2025-06-19 18:08:58,192.168.0.105,443,UDP
2025-06-19 18:08:58,142.251.220.3,59955,UDP
2025-06-19 18:08:58,142.251.220.3,59955,UDP
2025-06-19 18:08:58,192.168.0.105,443,UDP
2025-06-19 18:08:58,142.251.220.3,59955,UDP
2025-06-19 18:08:58,142.251.220.3,59955,UDP
2025-06-19 18:08:58,192.168.0.105,443,UDP
2025-06-19 18:08:58,192.168.0.105,443,UDP
2025-06-19 18:08:58,142.251.220.3,59955,UDP
2025-06-19 18:08:58,192.168.10.215,1900,UDP
2025-06-19 18:08:59,192.168.10.215,1900,UDP
2025-06-19 18:09:00,192.168.10.215,1900,UDP
2025-06-19 18:09:01,192.168.10.215,1900,UDP
2025-06-19 18:09:02,192.168.0.105,443,UDP
2025-06-19 18:09:02,142.251.220.14,59958,UDP
2025-06-19 18:09:02,192.168.0.105,443,UDP
2025-06-19 18:09:02,142.251.220.14,59958,UDP
2025-06-19 18:09:02,142.251.220.14,59958,UDP
2025-06-19 18:09:02,192.168.0.105,443,UDP
2025-06-19 18:09:02,142.251.220.14,59958,UDP
2025-06-19 18:09:03,142.251.220.14,59958,UDP
2025-06-19 18:09:03,142.251.220.14,59958,UDP
2025-06-19 18:09:03,192.168.0.105,443,UDP
2025-06-19 18:09:05,192.168.0.105,443,UDP
2025-06-19 18:09:05,142.251.43.10,56629,UDP
2025-06-19 18:09:09,192.168.0.1,1900,UDP
2025-06-19 18:09:09,192.168.0.1,1900,UDP
2025-06-19 18:09:09,192.168.0.1,1900,UDP
2025-06-19 18:09:09,192.168.0.1,1900,UDP
2025-06-19 18:09:09,192.168.0.1,1900,UDP
2025-06-19 18:09:09,192.168.0.1,1900,UDP
2025-06-19 18:09:09,192.168.0.1,1900,UDP
2025-06-19 18:09:09,192.168.0.1,1900,UDP
2025-06-19 18:09:09,192.168.0.1,1900,UDP
2025-06-19 18:09:09,192.168.0.1,1900,UDP
2025-06-19 18:09:09,192.168.0.1,1900,UDP
2025-06-19 18:09:09,192.168.0.1,1900,UDP
2025-06-19 18:09:09,192.168.0.1,1900,UDP
2025-06-19 18:09:09,192.168.0.1,1900,UDP
2025-06-19 18:09:10,142.251.43.10,56629,UDP
2025-06-19 18:09:10,192.168.0.105,443,UDP
2025-06-19 18:09:10,192.168.0.105,443,UDP
2025-06-19 18:09:10,142.251.220.42,52574,UDP
2025-06-19 18:09:10,192.168.10.215,1900,UDP
2025-06-19 18:09:11,142.251.220.42,52574,UDP
2025-06-19 18:09:11,192.168.0.105,443,UDP
2025-06-19 18:09:13,192.168.10.215,1900,UDP
2025-06-19 18:09:16,192.168.10.215,1900,UDP
2025-06-19 18:09:18,192.168.0.105,443,UDP
2025-06-19 18:09:18,142.251.220.14,59958,UDP
2025-06-19 18:09:19,192.168.10.215,1900,UDP
2025-06-19 18:09:22,192.168.10.215,1900,UDP
2025-06-19 18:09:25,192.168.0.105,443,UDP
2025-06-19 18:09:25,192.168.0.105,443,UDP
2025-06-19 18:09:25,142.251.220.42,52574,UDP
2025-06-19 18:09:25,142.251.43.10,56629,UDP
2025-06-19 18:09:25,192.168.10.215,1900,UDP
2025-06-19 18:09:26,192.168.0.105,443,UDP
2025-06-19 18:09:26,142.251.220.14,59958,UDP
2025-06-19 18:09:26,192.168.0.105,443,UDP
2025-06-19 18:09:26,142.251.220.14,59958,UDP
2025-06-19 18:09:26,142.251.220.14,59958,UDP
2025-06-19 18:09:26,142.251.220.14,59958,UDP
2025-06-19 18:09:26,192.168.0.105,443,UDP
2025-06-19 18:09:26,192.168.0.105,443,UDP
2025-06-19 18:09:26,142.251.220.14,59958,UDP
2025-06-19 18:09:29,192.168.0.105,443,UDP
2025-06-19 18:09:29,192.168.0.105,443,UDP
2025-06-19 18:09:29,192.168.0.105,443,UDP
2025-06-19 18:09:29,192.168.0.105,443,UDP
2025-06-19 18:09:29,142.251.220.3,51527,UDP
2025-06-19 18:09:29,142.251.220.3,51527,UDP
2025-06-19 18:09:29,192.168.0.105,443,UDP
2025-06-19 18:09:29,142.251.220.3,51527,UDP
2025-06-19 18:09:29,142.251.220.3,51527,UDP
2025-06-19 18:09:29,142.251.220.3,51527,UDP
2025-06-19 18:09:29,142.251.220.3,51527,UDP
2025-06-19 18:09:29,142.251.220.3,51527,UDP
2025-06-19 18:09:29,142.251.220.3,51527,UDP
2025-06-19 18:09:29,192.168.0.105,443,UDP
2025-06-19 18:09:29,192.168.0.105,443,UDP
2025-06-19 18:09:29,142.251.220.3,51527,UDP
2025-06-19 18:09:29,192.168.0.105,443,UDP
2025-06-19 18:09:29,142.251.220.3,51527,UDP
2025-06-19 18:09:29,142.251.220.3,51527,UDP
2025-06-19 18:09:29,192.168.0.105,443,UDP
2025-06-19 18:09:29,142.251.220.3,51527,UDP
2025-06-19 18:09:30,142.251.43.10,56629,UDP
2025-06-19 18:09:30,192.168.0.105,443,UDP
2025-06-19 18:09:31,142.251.220.42,52574,UDP
2025-06-19 18:09:31,192.168.0.105,443,UDP
2025-06-19 18:09:32,192.168.0.105,443,TCP
2025-06-19 18:09:33,142.251.220.14,59958,UDP
2025-06-19 18:09:33,142.251.220.14,59958,UDP
2025-06-19 18:09:33,142.251.220.14,59958,UDP
2025-06-19 18:09:33,192.168.0.105,443,UDP
2025-06-19 18:09:33,192.168.0.105,443,UDP
2025-06-19 18:09:33,142.251.220.14,59958,UDP
2025-06-19 18:09:33,192.168.0.105,443,UDP
2025-06-19 18:09:33,142.251.220.14,59958,UDP
2025-06-19 18:09:33,142.251.220.14,59958,UDP
2025-06-19 18:09:33,192.168.0.105,443,UDP
2025-06-19 18:09:33,142.251.220.14,59958,UDP
2025-06-19 18:09:38,192.168.10.215,1900,UDP
2025-06-19 18:09:41,192.168.10.215,1900,UDP
2025-06-19 18:09:44,192.168.10.215,1900,UDP
2025-06-19 18:09:45,192.168.0.105,443,UDP
2025-06-19 18:09:45,142.251.43.10,56629,UDP
2025-06-19 18:09:46,192.168.0.105,443,UDP
2025-06-19 18:09:46,142.251.220.42,52574,UDP
2025-06-19 18:09:47,192.168.10.215,1900,UDP
2025-06-19 18:09:48,192.168.0.105,443,UDP
2025-06-19 18:09:48,142.251.220.14,59958,UDP
2025-06-19 18:09:48,192.168.0.105,443,TCP
2025-06-19 18:09:50,192.168.10.215,1900,UDP
2025-06-19 18:09:51,142.251.43.10,56629,UDP
2025-06-19 18:09:51,192.168.0.105,443,UDP
2025-06-19 18:09:51,142.251.220.42,52574,UDP
2025-06-19 18:09:51,192.168.0.105,443,UDP
2025-06-19 18:09:53,192.168.10.215,1900,UDP
2025-06-19 18:09:54,192.168.0.105,443,TCP
2025-06-19 18:09:56,192.168.10.215,1900,UDP
2025-06-19 18:09:59,192.168.10.215,1900,UDP
2025-06-19 18:10:00,192.168.0.105,443,UDP
2025-06-19 18:10:00,192.168.0.105,443,UDP
2025-06-19 18:10:00,192.168.0.105,443,UDP
2025-06-19 18:10:00,192.168.0.105,443,UDP
2025-06-19 18:10:00,142.251.220.3,50726,UDP
2025-06-19 18:10:00,142.251.220.3,50726,UDP
2025-06-19 18:10:00,192.168.0.105,443,UDP
2025-06-19 18:10:00,142.251.220.3,50726,UDP
2025-06-19 18:10:00,142.251.220.3,50726,UDP
2025-06-19 18:10:00,142.251.220.3,50726,UDP
2025-06-19 18:10:00,142.251.220.3,50726,UDP
2025-06-19 18:10:00,142.251.220.3,50726,UDP
2025-06-19 18:10:00,142.251.220.3,50726,UDP
2025-06-19 18:10:00,192.168.0.105,443,UDP
2025-06-19 18:10:00,192.168.0.105,443,UDP
2025-06-19 18:10:00,142.251.220.3,50726,UDP
2025-06-19 18:10:00,192.168.0.105,443,UDP
2025-06-19 18:10:00,142.251.220.3,50726,UDP
2025-06-19 18:10:00,142.251.220.3,50726,UDP
2025-06-19 18:10:00,192.168.0.105,443,UDP
2025-06-19 18:10:00,142.251.220.3,50726,UDP
2025-06-19 18:10:02,192.168.0.105,443,UDP
2025-06-19 18:10:02,142.251.220.14,59958,UDP
2025-06-19 18:10:02,192.168.0.105,443,UDP
2025-06-19 18:10:02,192.168.10.215,1900,UDP
2025-06-19 18:10:02,142.251.220.14,59958,UDP
2025-06-19 18:10:02,192.168.0.105,443,UDP
2025-06-19 18:10:02,142.251.220.14,59958,UDP
2025-06-19 18:10:03,142.251.220.14,59958,UDP
2025-06-19 18:10:03,192.168.0.105,443,UDP
2025-06-19 18:10:03,192.168.0.105,443,TCP
2025-06-19 18:10:03,172.64.155.209,50382,TCP
2025-06-19 18:10:05,192.168.10.215,1900,UDP
2025-06-19 18:10:06,192.168.0.105,443,UDP
2025-06-19 18:10:06,142.251.43.10,56629,UDP
2025-06-19 18:10:06,192.168.0.105,443,UDP
2025-06-19 18:10:06,142.251.220.42,52574,UDP
2025-06-19 18:10:08,192.168.0.105,443,UDP
2025-06-19 18:10:08,142.251.220.14,59958,UDP
2025-06-19 18:10:08,192.168.0.105,443,UDP
2025-06-19 18:10:08,192.168.10.215,1900,UDP
2025-06-19 18:10:08,142.251.220.14,59958,UDP
2025-06-19 18:10:08,142.251.220.14,59958,UDP
2025-06-19 18:10:08,192.168.0.105,443,UDP
2025-06-19 18:10:08,142.251.220.14,59958,UDP
2025-06-19 18:10:11,192.168.10.215,1900,UDP
2025-06-19 18:10:11,142.251.220.42,52574,UDP
2025-06-19 18:10:11,192.168.0.105,443,UDP
2025-06-19 18:10:12,142.251.43.10,56629,UDP
2025-06-19 18:10:12,192.168.0.105,443,UDP
2025-06-19 18:10:17,192.168.0.105,443,TCP
2025-06-19 18:10:18,140.82.114.26,50301,TCP
2025-06-19 18:10:20,192.168.0.105,443,TCP
2025-06-19 18:10:20,192.168.0.105,443,TCP
2025-06-19 18:10:20,35.161.30.125,50394,TCP
2025-06-19 18:10:20,192.168.0.105,443,TCP
2025-06-19 18:10:20,192.168.0.105,443,TCP
2025-06-19 18:10:20,192.168.0.105,443,TCP
2025-06-19 18:10:20,35.161.30.125,50395,TCP
2025-06-19 18:10:20,35.161.30.125,50394,TCP
2025-06-19 18:10:20,35.161.30.125,50394,TCP
2025-06-19 18:10:20,192.168.0.105,443,TCP
2025-06-19 18:10:20,192.168.0.105,443,TCP
2025-06-19 18:10:20,192.168.0.105,443,TCP
2025-06-19 18:10:20,192.168.0.105,443,TCP
2025-06-19 18:10:20,192.168.0.105,443,TCP
2025-06-19 18:10:20,192.168.0.105,443,TCP
2025-06-19 18:10:20,192.168.0.105,443,TCP
2025-06-19 18:10:21,35.161.30.125,50395,TCP
2025-06-19 18:10:21,35.161.30.125,50395,TCP
2025-06-19 18:10:21,35.161.30.125,50394,TCP
2025-06-19 18:10:21,35.161.30.125,50394,TCP
2025-06-19 18:10:21,35.161.30.125,50394,TCP
2025-06-19 18:10:21,35.161.30.125,50394,TCP
2025-06-19 18:10:21,35.161.30.125,50394,TCP
2025-06-19 18:10:21,35.161.30.125,50394,TCP
2025-06-19 18:10:21,35.161.30.125,50394,TCP
2025-06-19 18:10:21,192.168.0.105,443,TCP
2025-06-19 18:10:21,192.168.0.105,443,TCP
2025-06-19 18:10:21,192.168.0.105,443,TCP
2025-06-19 18:10:21,192.168.0.105,443,TCP
2025-06-19 18:10:21,35.161.30.125,50395,TCP
2025-06-19 18:10:21,35.161.30.125,50395,TCP
2025-06-19 18:10:21,35.161.30.125,50395,TCP
2025-06-19 18:10:21,192.168.0.105,443,TCP
2025-06-19 18:10:21,35.161.30.125,50394,TCP
2025-06-19 18:10:23,192.168.0.105,443,UDP
2025-06-19 18:10:23,142.251.220.14,59958,UDP
2025-06-19 18:10:26,192.168.0.105,443,UDP
2025-06-19 18:10:26,142.251.220.42,52574,UDP
2025-06-19 18:10:27,192.168.0.105,443,UDP
2025-06-19 18:10:27,142.251.43.10,56629,UDP
2025-06-19 18:10:31,192.168.0.105,443,UDP
2025-06-19 18:10:31,192.168.0.105,443,UDP
2025-06-19 18:10:31,192.168.0.105,443,UDP
2025-06-19 18:10:31,192.168.0.105,443,UDP
2025-06-19 18:10:31,142.251.220.3,63951,UDP
2025-06-19 18:10:31,142.251.220.3,63951,UDP
2025-06-19 18:10:31,35.161.30.125,50395,TCP
2025-06-19 18:10:31,35.161.30.125,50395,TCP
2025-06-19 18:10:31,35.161.30.125,50395,TCP
2025-06-19 18:10:31,192.168.0.105,443,TCP
2025-06-19 18:10:31,192.168.0.105,443,UDP
2025-06-19 18:10:31,35.161.30.125,50394,TCP
2025-06-19 18:10:31,35.161.30.125,50394,TCP
2025-06-19 18:10:31,35.161.30.125,50394,TCP
2025-06-19 18:10:31,192.168.0.105,443,TCP
2025-06-19 18:10:31,192.168.0.105,443,TCP
2025-06-19 18:10:31,142.251.220.3,63951,UDP
2025-06-19 18:10:31,192.168.0.105,443,TCP
2025-06-19 18:10:31,142.251.220.42,52574,UDP
2025-06-19 18:10:31,192.168.0.105,443,UDP
2025-06-19 18:10:31,142.251.220.3,63951,UDP
2025-06-19 18:10:31,142.251.220.3,63951,UDP
2025-06-19 18:10:31,142.251.220.3,63951,UDP
2025-06-19 18:10:31,142.251.220.3,63951,UDP
2025-06-19 18:10:31,142.251.220.3,63951,UDP
2025-06-19 18:10:31,142.251.220.3,63951,UDP
2025-06-19 18:10:31,192.168.0.105,443,UDP
2025-06-19 18:10:31,192.168.0.105,443,UDP
2025-06-19 18:10:31,192.168.0.105,443,UDP
2025-06-19 18:10:31,192.168.0.105,443,UDP
2025-06-19 18:10:31,142.251.220.3,63951,UDP
2025-06-19 18:10:31,192.168.0.105,443,UDP
2025-06-19 18:10:31,142.251.220.3,63951,UDP
2025-06-19 18:10:31,142.251.220.3,63951,UDP
2025-06-19 18:10:31,192.168.0.105,443,UDP
2025-06-19 18:10:31,142.251.220.3,63951,UDP
2025-06-19 18:10:31,35.161.30.125,50394,TCP
2025-06-19 18:10:32,192.168.0.105,443,UDP
2025-06-19 18:10:32,192.168.0.105,443,UDP
2025-06-19 18:10:32,192.168.0.105,443,UDP
2025-06-19 18:10:32,192.168.0.105,443,UDP
2025-06-19 18:10:32,142.251.220.3,60642,UDP
2025-06-19 18:10:32,142.251.220.3,60642,UDP
2025-06-19 18:10:32,192.168.0.105,443,UDP
2025-06-19 18:10:32,142.251.220.3,60642,UDP
2025-06-19 18:10:32,142.251.220.3,60642,UDP
2025-06-19 18:10:32,142.251.220.3,60642,UDP
2025-06-19 18:10:32,142.251.220.3,60642,UDP
2025-06-19 18:10:32,142.251.220.3,60642,UDP
2025-06-19 18:10:32,142.251.220.3,60642,UDP
2025-06-19 18:10:32,192.168.0.105,443,UDP
2025-06-19 18:10:32,192.168.0.105,443,UDP
2025-06-19 18:10:32,142.251.220.3,60642,UDP
2025-06-19 18:10:32,192.168.0.105,443,UDP
2025-06-19 18:10:32,142.251.220.3,60642,UDP
2025-06-19 18:10:32,142.251.220.3,60642,UDP
2025-06-19 18:10:32,140.82.114.26,50301,TCP
2025-06-19 18:10:32,192.168.0.105,443,UDP
2025-06-19 18:10:32,192.168.0.105,443,TCP
2025-06-19 18:10:32,142.251.220.3,60642,UDP
2025-06-19 18:10:32,140.82.114.26,50301,TCP
2025-06-19 18:10:32,142.251.43.10,56629,UDP
2025-06-19 18:10:32,192.168.0.105,443,UDP
2025-06-19 18:10:33,142.251.220.14,59958,UDP
2025-06-19 18:10:33,142.251.220.14,59958,UDP
2025-06-19 18:10:33,192.168.0.105,443,UDP
2025-06-19 18:10:33,192.168.0.105,443,UDP
2025-06-19 18:10:33,142.251.220.14,59958,UDP
2025-06-19 18:10:33,192.168.0.105,443,UDP
2025-06-19 18:10:33,142.251.220.14,59958,UDP
2025-06-19 18:10:33,142.251.220.14,59958,UDP
2025-06-19 18:10:33,192.168.0.105,443,UDP
2025-06-19 18:10:33,142.251.220.14,59958,UDP
2025-06-19 18:10:33,192.168.0.105,443,TCP
2025-06-19 18:10:33,3.233.158.26,50389,TCP
2025-06-19 18:10:35,192.168.0.105,443,UDP
2025-06-19 18:10:35,192.168.0.105,443,UDP
2025-06-19 18:10:35,192.168.0.105,443,UDP
2025-06-19 18:10:35,142.251.220.74,59514,UDP
2025-06-19 18:10:35,142.251.220.74,59514,UDP
2025-06-19 18:10:35,192.168.0.105,443,UDP
2025-06-19 18:10:35,142.251.220.74,59514,UDP
2025-06-19 18:10:35,142.251.220.74,59514,UDP
2025-06-19 18:10:35,142.251.220.74,59514,UDP
2025-06-19 18:10:35,142.251.220.74,59514,UDP
2025-06-19 18:10:35,142.251.220.74,59514,UDP
2025-06-19 18:10:35,142.251.220.74,59514,UDP
2025-06-19 18:10:35,192.168.0.105,443,UDP
2025-06-19 18:10:35,192.168.0.105,443,UDP
2025-06-19 18:10:35,192.168.0.105,443,UDP
2025-06-19 18:10:35,192.168.0.105,443,UDP
2025-06-19 18:10:35,192.168.0.105,443,UDP
2025-06-19 18:10:35,192.168.0.105,443,UDP
2025-06-19 18:10:35,192.168.0.105,443,UDP
2025-06-19 18:10:35,192.168.0.105,443,UDP
2025-06-19 18:10:35,142.251.220.74,59514,UDP
2025-06-19 18:10:35,142.251.220.74,59514,UDP
2025-06-19 18:10:35,142.251.220.74,59514,UDP
2025-06-19 18:10:35,142.251.220.74,59514,UDP
2025-06-19 18:10:35,142.251.220.74,59514,UDP
2025-06-19 18:10:35,192.168.0.105,443,UDP
2025-06-19 18:10:35,142.251.220.74,59514,UDP
2025-06-19 18:10:35,142.251.220.74,59514,UDP
2025-06-19 18:10:35,142.251.220.74,59514,UDP
2025-06-19 18:10:35,142.251.220.74,59514,UDP
2025-06-19 18:10:35,192.168.0.105,443,UDP
2025-06-19 18:10:35,192.168.0.105,443,UDP
2025-06-19 18:10:35,142.251.220.74,59514,UDP
2025-06-19 18:10:35,142.251.220.74,59514,UDP
2025-06-19 18:10:35,192.168.0.105,443,UDP
2025-06-19 18:10:39,192.168.0.105,443,TCP
2025-06-19 18:10:39,104.18.32.47,50383,TCP
2025-06-19 18:10:41,192.168.0.105,443,UDP
2025-06-19 18:10:41,142.251.220.14,59958,UDP
2025-06-19 18:10:41,192.168.0.105,443,UDP
2025-06-19 18:10:41,142.251.220.14,59958,UDP
2025-06-19 18:10:41,142.251.220.14,59958,UDP
2025-06-19 18:10:41,192.168.0.105,443,UDP
2025-06-19 18:10:41,142.251.220.14,59958,UDP
2025-06-19 18:10:46,192.168.0.105,443,UDP
2025-06-19 18:10:46,142.251.220.42,52574,UDP
2025-06-19 18:10:47,192.168.0.105,443,UDP
2025-06-19 18:10:47,142.251.43.10,56629,UDP
2025-06-19 18:10:48,192.168.0.105,443,TCP
2025-06-19 18:10:48,172.64.155.209,50382,TCP
2025-06-19 18:10:51,142.251.220.42,52574,UDP
2025-06-19 18:10:51,192.168.0.105,443,UDP
2025-06-19 18:10:53,142.251.43.10,56629,UDP
2025-06-19 18:10:53,192.168.0.105,443,UDP
2025-06-19 18:10:56,192.168.0.105,443,UDP
2025-06-19 18:10:56,142.251.220.14,59958,UDP
2025-06-19 18:10:58,192.168.10.215,1900,UDP
2025-06-19 18:10:59,192.168.10.215,1900,UDP
2025-06-19 18:11:00,192.168.10.215,1900,UDP
2025-06-19 18:11:01,192.168.10.215,1900,UDP
2025-06-19 18:11:02,192.168.0.105,443,UDP
2025-06-19 18:11:02,192.168.0.105,443,UDP
2025-06-19 18:11:02,192.168.0.105,443,UDP
2025-06-19 18:11:02,192.168.0.105,443,UDP
2025-06-19 18:11:02,192.168.0.105,443,UDP
2025-06-19 18:11:02,142.251.220.14,59958,UDP
2025-06-19 18:11:02,142.251.220.3,60731,UDP
2025-06-19 18:11:02,142.251.220.3,60731,UDP
2025-06-19 18:11:02,192.168.0.105,443,UDP
2025-06-19 18:11:02,192.168.0.105,443,UDP
2025-06-19 18:11:02,142.251.220.3,60731,UDP
2025-06-19 18:11:02,192.168.0.105,443,UDP
2025-06-19 18:11:02,142.251.220.3,60731,UDP
2025-06-19 18:11:02,142.251.220.3,60731,UDP
2025-06-19 18:11:02,142.251.220.3,60731,UDP
2025-06-19 18:11:02,142.251.220.3,60731,UDP
2025-06-19 18:11:02,142.251.220.3,60731,UDP
2025-06-19 18:11:02,142.251.220.3,60731,UDP
2025-06-19 18:11:02,142.251.220.3,60731,UDP
2025-06-19 18:11:02,192.168.0.105,443,UDP
2025-06-19 18:11:02,192.168.0.105,443,UDP
2025-06-19 18:11:02,192.168.0.105,443,UDP
2025-06-19 18:11:02,142.251.220.3,60731,UDP
2025-06-19 18:11:02,192.168.0.105,443,UDP
2025-06-19 18:11:02,142.251.220.3,60731,UDP
2025-06-19 18:11:02,142.251.220.3,60731,UDP
2025-06-19 18:11:02,192.168.0.105,443,UDP
2025-06-19 18:11:02,142.251.220.3,60731,UDP
2025-06-19 18:11:02,142.251.220.14,59958,UDP
2025-06-19 18:11:02,192.168.0.105,443,UDP
2025-06-19 18:11:02,142.251.220.14,59958,UDP
2025-06-19 18:11:03,142.251.220.14,59958,UDP
2025-06-19 18:11:03,192.168.0.105,443,UDP
2025-06-19 18:11:06,192.168.0.105,443,UDP
2025-06-19 18:11:06,142.251.220.42,52574,UDP
2025-06-19 18:11:08,192.168.0.105,443,UDP
2025-06-19 18:11:08,142.251.43.10,56629,UDP
2025-06-19 18:11:08,192.168.10.215,1900,UDP
2025-06-19 18:11:09,192.168.0.1,1900,UDP
2025-06-19 18:11:09,192.168.0.1,1900,UDP
2025-06-19 18:11:09,192.168.0.1,1900,UDP
2025-06-19 18:11:09,192.168.0.1,1900,UDP
2025-06-19 18:11:09,192.168.0.1,1900,UDP
2025-06-19 18:11:09,192.168.0.1,1900,UDP
2025-06-19 18:11:09,192.168.0.1,1900,UDP
2025-06-19 18:11:09,192.168.0.1,1900,UDP
2025-06-19 18:11:09,192.168.0.1,1900,UDP
2025-06-19 18:11:09,192.168.0.1,1900,UDP
2025-06-19 18:11:09,192.168.0.1,1900,UDP
2025-06-19 18:11:09,192.168.0.1,1900,UDP
2025-06-19 18:11:09,192.168.0.1,1900,UDP
2025-06-19 18:11:09,192.168.0.1,1900,UDP
2025-06-19 18:11:09,192.168.0.1,1900,UDP
2025-06-19 18:11:09,192.168.0.1,1900,UDP
2025-06-19 18:11:09,192.168.0.1,1900,UDP
2025-06-19 18:11:09,192.168.0.1,1900,UDP
2025-06-19 18:11:10,192.168.0.1,1900,UDP
2025-06-19 18:11:11,192.168.10.215,1900,UDP
2025-06-19 18:11:11,142.251.220.42,52574,UDP
2025-06-19 18:11:11,192.168.0.105,443,UDP
2025-06-19 18:11:13,142.251.43.10,56629,UDP
2025-06-19 18:11:13,192.168.0.105,443,UDP
2025-06-19 18:11:14,192.168.10.215,1900,UDP
2025-06-19 18:11:16,192.168.0.105,443,TCP
2025-06-19 18:11:16,35.161.30.125,50395,TCP
2025-06-19 18:11:17,192.168.0.105,443,UDP
2025-06-19 18:11:17,142.251.220.14,59958,UDP
2025-06-19 18:11:17,192.168.10.215,1900,UDP
2025-06-19 18:11:17,192.168.0.105,443,TCP
2025-06-19 18:11:18,140.82.114.26,50301,TCP
2025-06-19 18:11:18,192.168.0.105,443,UDP
2025-06-19 18:11:18,142.251.220.14,59958,UDP
2025-06-19 18:11:18,192.168.0.105,443,UDP
2025-06-19 18:11:18,142.251.220.14,59958,UDP
2025-06-19 18:11:18,142.251.220.14,59958,UDP
2025-06-19 18:11:18,192.168.0.105,443,UDP
2025-06-19 18:11:18,142.251.220.14,59958,UDP
2025-06-19 18:11:20,192.168.10.215,1900,UDP
2025-06-19 18:11:23,192.168.10.215,1900,UDP
2025-06-19 18:11:24,192.168.0.105,443,TCP
2025-06-19 18:11:24,104.18.32.47,50383,TCP
2025-06-19 18:11:26,192.168.0.105,443,UDP
2025-06-19 18:11:26,142.251.220.42,52574,UDP
2025-06-19 18:11:27,192.168.0.105,443,TCP
2025-06-19 18:11:27,4.213.25.241,49408,TCP
2025-06-19 18:11:27,192.168.0.105,443,TCP
2025-06-19 18:11:28,192.168.0.105,443,UDP
2025-06-19 18:11:28,142.251.43.10,56629,UDP
2025-06-19 18:11:31,142.251.220.42,52574,UDP
2025-06-19 18:11:31,192.168.0.105,443,UDP
2025-06-19 18:11:32,140.82.114.26,50301,TCP
2025-06-19 18:11:32,192.168.0.105,443,TCP
2025-06-19 18:11:32,140.82.114.26,50301,TCP
2025-06-19 18:11:33,142.251.220.14,59958,UDP
2025-06-19 18:11:33,192.168.0.105,443,UDP
2025-06-19 18:11:33,192.168.0.105,443,UDP
2025-06-19 18:11:33,142.251.220.14,59958,UDP
2025-06-19 18:11:33,192.168.0.105,443,UDP
2025-06-19 18:11:33,192.168.0.105,443,UDP
2025-06-19 18:11:33,192.168.0.105,443,UDP
2025-06-19 18:11:33,192.168.0.105,443,UDP
2025-06-19 18:11:33,192.168.0.105,443,UDP
2025-06-19 18:11:33,142.251.220.3,57612,UDP
2025-06-19 18:11:33,142.251.220.3,57612,UDP
2025-06-19 18:11:33,192.168.0.105,443,UDP
2025-06-19 18:11:33,142.251.220.3,57612,UDP
2025-06-19 18:11:33,192.168.0.105,443,UDP
2025-06-19 18:11:33,142.251.220.3,57612,UDP
2025-06-19 18:11:33,142.251.220.3,57612,UDP
2025-06-19 18:11:33,142.251.220.3,57612,UDP
2025-06-19 18:11:33,142.251.220.3,57612,UDP
2025-06-19 18:11:33,142.251.220.3,57612,UDP
2025-06-19 18:11:33,192.168.0.105,443,UDP
2025-06-19 18:11:33,192.168.0.105,443,UDP
2025-06-19 18:11:33,142.251.220.3,57612,UDP
2025-06-19 18:11:33,142.251.220.3,57612,UDP
2025-06-19 18:11:33,192.168.0.105,443,UDP
2025-06-19 18:11:33,142.251.220.3,57612,UDP
2025-06-19 18:11:33,142.251.220.3,57612,UDP
2025-06-19 18:11:33,192.168.0.105,443,UDP
2025-06-19 18:11:33,142.251.220.3,57612,UDP
2025-06-19 18:11:33,142.251.220.14,59958,UDP
2025-06-19 18:11:33,142.251.220.14,59958,UDP
2025-06-19 18:11:33,192.168.0.105,443,UDP
2025-06-19 18:11:33,142.251.220.14,59958,UDP
2025-06-19 18:11:33,192.168.0.105,443,TCP
2025-06-19 18:11:33,172.64.155.209,50382,TCP
2025-06-19 18:11:34,142.251.43.10,56629,UDP
2025-06-19 18:11:34,192.168.0.105,443,UDP
2025-06-19 18:11:46,192.168.0.105,443,UDP
2025-06-19 18:11:46,142.251.220.42,52574,UDP
2025-06-19 18:11:48,192.168.0.105,443,UDP
2025-06-19 18:11:48,142.251.220.14,59958,UDP
2025-06-19 18:11:49,192.168.0.105,443,UDP
2025-06-19 18:11:49,142.251.43.10,56629,UDP
2025-06-19 18:11:51,142.251.220.42,52574,UDP
2025-06-19 18:11:51,192.168.0.105,443,UDP
2025-06-19 18:11:55,142.251.43.10,56629,UDP
2025-06-19 18:11:55,142.251.43.10,56629,UDP
2025-06-19 18:11:55,192.168.0.105,443,UDP
2025-06-19 18:11:55,192.168.0.105,443,UDP
2025-06-19 18:11:55,192.168.0.105,443,UDP
2025-06-19 18:11:55,192.168.0.105,443,UDP
2025-06-19 18:11:55,192.168.0.105,443,UDP
2025-06-19 18:11:55,192.168.0.105,443,UDP
2025-06-19 18:11:55,142.250.70.106,56070,UDP
2025-06-19 18:11:55,142.250.70.106,56070,UDP
2025-06-19 18:11:55,142.250.70.106,56070,UDP
2025-06-19 18:11:55,142.250.70.106,56070,UDP
2025-06-19 18:11:55,192.168.0.105,443,UDP
2025-06-19 18:11:55,142.250.70.106,56070,UDP
2025-06-19 18:11:55,192.168.0.105,443,UDP
2025-06-19 18:11:55,142.250.70.106,56070,UDP
2025-06-19 18:11:55,142.250.70.106,56070,UDP
2025-06-19 18:11:55,142.250.70.106,56070,UDP
