Timestamp,Source IP,Source Port,Destination IP,Destination Port,Protocol
19-06-2025 17.47,173.194.154.234,443,192.168.0.105,56592,UDP
19-06-2025 17.47,173.194.154.234,443,192.168.0.105,56592,UDP
19-06-2025 17.47,173.194.154.234,443,192.168.0.105,56592,UDP
19-06-2025 17.47,173.194.154.234,443,192.168.0.105,56592,UDP
19-06-2025 17.47,173.194.154.234,443,192.168.0.105,56592,UDP
19-06-2025 17.47,173.194.154.234,443,192.168.0.105,56592,UDP
19-06-2025 17.47,173.194.154.234,443,192.168.0.105,56592,UDP
19-06-2025 17.47,173.194.154.234,443,192.168.0.105,56592,UDP
19-06-2025 17.47,173.194.154.234,443,192.168.0.105,56592,UDP
19-06-2025 17.47,173.194.154.234,443,192.168.0.105,56592,UDP
19-06-2025 17.47,173.194.154.234,443,192.168.0.105,56592,UDP
19-06-2025 17.47,192.168.0.105,56592,173.194.154.234,443,UDP
19-06-2025 17.47,192.168.0.105,56592,173.194.154.234,443,UDP
19-06-2025 17.47,192.168.0.105,56592,173.194.154.234,443,UDP
19-06-2025 17.47,192.168.0.105,56592,173.194.154.234,443,UDP
19-06-2025 17.47,173.194.154.234,443,192.168.0.105,56592,UDP
19-06-2025 17.47,173.194.154.234,443,192.168.0.105,56592,UDP
19-06-2025 17.47,173.194.154.234,443,192.168.0.105,56592,UDP
19-06-2025 17.47,172.217.174.238,443,192.168.0.105,54661,UDP
19-06-2025 17.47,172.217.174.238,443,192.168.0.105,54661,UDP
19-06-2025 17.47,192.168.0.105,54661,172.217.174.238,443,UDP
19-06-2025 17.47,173.194.154.234,443,192.168.0.105,56592,UDP
19-06-2025 17.47,192.168.0.105,56592,173.194.154.234,443,UDP
19-06-2025 17.47,173.194.154.234,443,192.168.0.105,56592,UDP
19-06-2025 17.47,173.194.154.234,443,192.168.0.105,56592,UDP
19-06-2025 17.47,173.194.154.234,443,192.168.0.105,56592,UDP
19-06-2025 17.47,173.194.154.234,443,192.168.0.105,56592,UDP
19-06-2025 17.47,173.194.154.234,443,192.168.0.105,56592,UDP
19-06-2025 17.47,192.168.0.105,56592,173.194.154.234,443,UDP
19-06-2025 17.47,192.168.0.105,56592,173.194.154.234,443,UDP
19-06-2025 17.47,192.168.0.105,56592,173.194.154.234,443,UDP
19-06-2025 17.47,173.194.154.234,443,192.168.0.105,56592,UDP
19-06-2025 17.47,173.194.154.234,443,192.168.0.105,56592,UDP
19-06-2025 17.47,173.194.154.234,443,192.168.0.105,56592,UDP
19-06-2025 17.47,173.194.154.234,443,192.168.0.105,56592,UDP
19-06-2025 17.47,173.194.154.234,443,192.168.0.105,56592,UDP
19-06-2025 17.47,173.194.154.234,443,192.168.0.105,56592,UDP
19-06-2025 17.47,173.194.154.234,443,192.168.0.105,56592,UDP
19-06-2025 17.47,173.194.154.234,443,192.168.0.105,56592,UDP
19-06-2025 17.47,173.194.154.234,443,192.168.0.105,56592,UDP
19-06-2025 17.47,173.194.154.234,443,192.168.0.105,56592,UDP
19-06-2025 17.47,173.194.154.234,443,192.168.0.105,56592,UDP
19-06-2025 17.47,173.194.154.234,443,192.168.0.105,56592,UDP
19-06-2025 17.47,173.194.154.234,443,192.168.0.105,56592,UDP
19-06-2025 17.47,173.194.154.234,443,192.168.0.105,56592,UDP
19-06-2025 17.47,142.251.220.22,443,192.168.0.105,62984,UDP
19-06-2025 17.47,192.168.0.105,56592,173.194.154.234,443,UDP
19-06-2025 17.47,173.194.154.234,443,192.168.0.105,56592,UDP
19-06-2025 17.47,173.194.154.234,443,192.168.0.105,56592,UDP
19-06-2025 17.47,173.194.154.234,443,192.168.0.105,56592,UDP
19-06-2025 17.47,173.194.154.234,443,192.168.0.105,56592,UDP
19-06-2025 17.47,192.168.0.105,56592,173.194.154.234,443,UDP
19-06-2025 17.47,173.194.154.234,443,192.168.0.105,56592,UDP
19-06-2025 17.47,173.194.154.234,443,192.168.0.105,56592,UDP
19-06-2025 17.47,173.194.154.234,443,192.168.0.105,56592,UDP
19-06-2025 17.47,173.194.154.234,443,192.168.0.105,56592,UDP
19-06-2025 17.47,173.194.154.234,443,192.168.0.105,56592,UDP
19-06-2025 17.47,173.194.154.234,443,192.168.0.105,56592,UDP
19-06-2025 17.47,173.194.154.234,443,192.168.0.105,56592,UDP
19-06-2025 17.47,173.194.154.234,443,192.168.0.105,56592,UDP
19-06-2025 17.47,173.194.154.234,443,192.168.0.105,56592,UDP
19-06-2025 17.47,173.194.154.234,443,192.168.0.105,56592,UDP
19-06-2025 17.47,173.194.154.234,443,192.168.0.105,56592,UDP
19-06-2025 17.47,173.194.154.234,443,192.168.0.105,56592,UDP
19-06-2025 17.47,173.194.154.234,443,192.168.0.105,56592,UDP
19-06-2025 17.47,173.194.154.234,443,192.168.0.105,56592,UDP
19-06-2025 17.47,173.194.154.234,443,192.168.0.105,56592,UDP
19-06-2025 17.47,173.194.154.234,443,192.168.0.105,56592,UDP
19-06-2025 17.47,173.194.154.234,443,192.168.0.105,56592,UDP
19-06-2025 17.47,173.194.154.234,443,192.168.0.105,56592,UDP
19-06-2025 17.47,192.168.0.105,56592,173.194.154.234,443,UDP
19-06-2025 17.47,173.194.154.234,443,192.168.0.105,56592,UDP
19-06-2025 17.47,192.168.0.105,56592,173.194.154.234,443,UDP
19-06-2025 17.47,173.194.154.234,443,192.168.0.105,56592,UDP
19-06-2025 17.47,173.194.154.234,443,192.168.0.105,56592,UDP
19-06-2025 17.47,173.194.154.234,443,192.168.0.105,56592,UDP
19-06-2025 17.47,192.168.0.105,56592,173.194.154.234,443,UDP
19-06-2025 17.47,192.168.0.105,56592,173.194.154.234,443,UDP
19-06-2025 17.47,192.168.0.105,56592,173.194.154.234,443,UDP
19-06-2025 17.47,173.194.154.234,443,192.168.0.105,56592,UDP
19-06-2025 17.47,173.194.154.234,443,192.168.0.105,56592,UDP
19-06-2025 17.47,173.194.154.234,443,192.168.0.105,56592,UDP
19-06-2025 17.47,173.194.154.234,443,192.168.0.105,56592,UDP
19-06-2025 17.47,173.194.154.234,443,192.168.0.105,56592,UDP
19-06-2025 17.47,173.194.154.234,443,192.168.0.105,56592,UDP
19-06-2025 17.47,173.194.154.234,443,192.168.0.105,56592,UDP
19-06-2025 17.47,173.194.154.234,443,192.168.0.105,56592,UDP
19-06-2025 17.47,173.194.154.234,443,192.168.0.105,56592,UDP
19-06-2025 17.47,173.194.154.234,443,192.168.0.105,56592,UDP
19-06-2025 17.47,173.194.154.234,443,192.168.0.105,56592,UDP
19-06-2025 17.47,173.194.154.234,443,192.168.0.105,56592,UDP
19-06-2025 17.47,192.168.0.105,56592,173.194.154.234,443,UDP
19-06-2025 17.47,173.194.154.234,443,192.168.0.105,56592,UDP
19-06-2025 17.47,173.194.154.234,443,192.168.0.105,56592,UDP
19-06-2025 17.47,173.194.154.234,443,192.168.0.105,56592,UDP
19-06-2025 17.47,173.194.154.234,443,192.168.0.105,56592,UDP
19-06-2025 17.47,173.194.154.234,443,192.168.0.105,56592,UDP
19-06-2025 17.47,173.194.154.234,443,192.168.0.105,56592,UDP
19-06-2025 17.47,173.194.154.234,443,192.168.0.105,56592,UDP
19-06-2025 17.47,173.194.154.234,443,192.168.0.105,56592,UDP
19-06-2025 17.47,173.194.154.234,443,192.168.0.105,56592,UDP
19-06-2025 17.47,192.168.0.105,56592,173.194.154.234,443,UDP
19-06-2025 17.47,173.194.154.234,443,192.168.0.105,56592,UDP
19-06-2025 17.47,173.194.154.234,443,192.168.0.105,56592,UDP
19-06-2025 17.47,173.194.154.234,443,192.168.0.105,56592,UDP
19-06-2025 17.47,173.194.154.234,443,192.168.0.105,56592,UDP
19-06-2025 17.47,173.194.154.234,443,192.168.0.105,56592,UDP
19-06-2025 17.47,173.194.154.234,443,192.168.0.105,56592,UDP
19-06-2025 17.47,173.194.154.234,443,192.168.0.105,56592,UDP
19-06-2025 17.47,173.194.154.234,443,192.168.0.105,56592,UDP
19-06-2025 17.47,173.194.154.234,443,192.168.0.105,56592,UDP
19-06-2025 17.47,173.194.154.234,443,192.168.0.105,56592,UDP
19-06-2025 17.47,173.194.154.234,443,192.168.0.105,56592,UDP
19-06-2025 17.47,173.194.154.234,443,192.168.0.105,56592,UDP
19-06-2025 17.47,173.194.154.234,443,192.168.0.105,56592,UDP
19-06-2025 17.47,192.168.0.105,56592,173.194.154.234,443,UDP
19-06-2025 17.47,173.194.154.234,443,192.168.0.105,56592,UDP
19-06-2025 17.47,173.194.154.234,443,192.168.0.105,56592,UDP
19-06-2025 17.47,173.194.154.234,443,192.168.0.105,56592,UDP
19-06-2025 17.47,173.194.154.234,443,192.168.0.105,56592,UDP
19-06-2025 17.47,173.194.154.234,443,192.168.0.105,56592,UDP
19-06-2025 17.47,192.168.0.105,56592,173.194.154.234,443,UDP
19-06-2025 17.47,192.168.0.105,56592,173.194.154.234,443,UDP
19-06-2025 17.47,173.194.154.234,443,192.168.0.105,56592,UDP
19-06-2025 17.47,173.194.154.234,443,192.168.0.105,56592,UDP
19-06-2025 17.47,173.194.154.234,443,192.168.0.105,56592,UDP
19-06-2025 17.47,173.194.154.234,443,192.168.0.105,56592,UDP
19-06-2025 17.47,192.168.0.105,56592,173.194.154.234,443,UDP
19-06-2025 17.47,192.168.0.105,56592,173.194.154.234,443,UDP
19-06-2025 17.47,173.194.154.234,443,192.168.0.105,56592,UDP
19-06-2025 17.47,173.194.154.234,443,192.168.0.105,56592,UDP
19-06-2025 17.47,173.194.154.234,443,192.168.0.105,56592,UDP
19-06-2025 17.47,173.194.154.234,443,192.168.0.105,56592,UDP
19-06-2025 17.47,173.194.154.234,443,192.168.0.105,56592,UDP
19-06-2025 17.47,173.194.154.234,443,192.168.0.105,56592,UDP
19-06-2025 17.47,172.217.174.238,443,192.168.0.105,54661,UDP
19-06-2025 17.47,192.168.0.105,54661,172.217.174.238,443,UDP
19-06-2025 17.47,172.217.174.238,443,192.168.0.105,54661,UDP
19-06-2025 17.47,192.168.0.105,54661,172.217.174.238,443,UDP
19-06-2025 17.47,173.194.154.234,443,192.168.0.105,56592,UDP
19-06-2025 17.47,173.194.154.234,443,192.168.0.105,56592,UDP
19-06-2025 17.47,173.194.154.234,443,192.168.0.105,56592,UDP
19-06-2025 17.47,173.194.154.234,443,192.168.0.105,56592,UDP
19-06-2025 17.47,173.194.154.234,443,192.168.0.105,56592,UDP
19-06-2025 17.47,173.194.154.234,443,192.168.0.105,56592,UDP
19-06-2025 17.47,192.168.0.105,56592,173.194.154.234,443,UDP
19-06-2025 17.47,173.194.154.234,443,192.168.0.105,56592,UDP
19-06-2025 17.47,173.194.154.234,443,192.168.0.105,56592,UDP
19-06-2025 17.47,173.194.154.234,443,192.168.0.105,56592,UDP
19-06-2025 17.47,173.194.154.234,443,192.168.0.105,56592,UDP
19-06-2025 17.47,173.194.154.234,443,192.168.0.105,56592,UDP
19-06-2025 17.47,173.194.154.234,443,192.168.0.105,56592,UDP
19-06-2025 17.47,192.168.0.105,56592,173.194.154.234,443,UDP
19-06-2025 17.47,173.194.154.234,443,192.168.0.105,56592,UDP
19-06-2025 17.47,173.194.154.234,443,192.168.0.105,56592,UDP
19-06-2025 17.47,173.194.154.234,443,192.168.0.105,56592,UDP
19-06-2025 17.47,173.194.154.234,443,192.168.0.105,56592,UDP
19-06-2025 17.47,173.194.154.234,443,192.168.0.105,56592,UDP
19-06-2025 17.47,173.194.154.234,443,192.168.0.105,56592,UDP
19-06-2025 17.47,173.194.154.234,443,192.168.0.105,56592,UDP
19-06-2025 17.47,173.194.154.234,443,192.168.0.105,56592,UDP
19-06-2025 17.47,173.194.154.234,443,192.168.0.105,56592,UDP
19-06-2025 17.47,173.194.154.234,443,192.168.0.105,56592,UDP
19-06-2025 17.47,173.194.154.234,443,192.168.0.105,56592,UDP
19-06-2025 17.47,173.194.154.234,443,192.168.0.105,56592,UDP
19-06-2025 17.47,192.168.0.105,56592,173.194.154.234,443,UDP
19-06-2025 17.47,173.194.154.234,443,192.168.0.105,56592,UDP
19-06-2025 17.47,173.194.154.234,443,192.168.0.105,56592,UDP
19-06-2025 17.47,173.194.154.234,443,192.168.0.105,56592,UDP
19-06-2025 17.47,173.194.154.234,443,192.168.0.105,56592,UDP
19-06-2025 17.47,173.194.154.234,443,192.168.0.105,56592,UDP
19-06-2025 17.47,173.194.154.234,443,192.168.0.105,56592,UDP
19-06-2025 17.47,173.194.154.234,443,192.168.0.105,56592,UDP
19-06-2025 17.47,192.168.0.105,56592,173.194.154.234,443,UDP
19-06-2025 17.47,192.168.0.105,56592,173.194.154.234,443,UDP
19-06-2025 17.47,173.194.154.234,443,192.168.0.105,56592,UDP
19-06-2025 17.47,173.194.154.234,443,192.168.0.105,56592,UDP
19-06-2025 17.47,173.194.154.234,443,192.168.0.105,56592,UDP
19-06-2025 17.47,173.194.154.234,443,192.168.0.105,56592,UDP
19-06-2025 17.47,173.194.154.234,443,192.168.0.105,56592,UDP
19-06-2025 17.47,173.194.154.234,443,192.168.0.105,56592,UDP
19-06-2025 17.47,173.194.154.234,443,192.168.0.105,56592,UDP
19-06-2025 17.47,173.194.154.234,443,192.168.0.105,56592,UDP
19-06-2025 17.47,173.194.154.234,443,192.168.0.105,56592,UDP
19-06-2025 17.47,192.168.0.105,56592,173.194.154.234,443,UDP
19-06-2025 17.47,192.168.0.105,56592,173.194.154.234,443,UDP
19-06-2025 17.47,173.194.154.234,443,192.168.0.105,56592,UDP
19-06-2025 17.47,173.194.154.234,443,192.168.0.105,56592,UDP
19-06-2025 17.47,173.194.154.234,443,192.168.0.105,56592,UDP
19-06-2025 17.47,173.194.154.234,443,192.168.0.105,56592,UDP
19-06-2025 17.47,173.194.154.234,443,192.168.0.105,56592,UDP
19-06-2025 17.47,173.194.154.234,443,192.168.0.105,56592,UDP
19-06-2025 17.47,173.194.154.234,443,192.168.0.105,56592,UDP
19-06-2025 17.47,173.194.154.234,443,192.168.0.105,56592,UDP
19-06-2025 17.47,173.194.154.234,443,192.168.0.105,56592,UDP
19-06-2025 17.47,173.194.154.234,443,192.168.0.105,56592,UDP
19-06-2025 17.47,192.168.0.105,56592,173.194.154.234,443,UDP
19-06-2025 17.47,173.194.154.234,443,192.168.0.105,56592,UDP
19-06-2025 17.47,173.194.154.234,443,192.168.0.105,56592,UDP
19-06-2025 17.47,173.194.154.234,443,192.168.0.105,56592,UDP
19-06-2025 17.47,173.194.154.234,443,192.168.0.105,56592,UDP
19-06-2025 17.47,173.194.154.234,443,192.168.0.105,56592,UDP
19-06-2025 17.47,192.168.0.105,56592,173.194.154.234,443,UDP
19-06-2025 17.47,173.194.154.234,443,192.168.0.105,56592,UDP
19-06-2025 17.47,173.194.154.234,443,192.168.0.105,56592,UDP
19-06-2025 17.47,173.194.154.234,443,192.168.0.105,56592,UDP
19-06-2025 17.47,173.194.154.234,443,192.168.0.105,56592,UDP
19-06-2025 17.47,173.194.154.234,443,192.168.0.105,56592,UDP
19-06-2025 17.47,173.194.154.234,443,192.168.0.105,56592,UDP
19-06-2025 17.47,173.194.154.234,443,192.168.0.105,56592,UDP
19-06-2025 17.47,173.194.154.234,443,192.168.0.105,56592,UDP
19-06-2025 17.47,173.194.154.234,443,192.168.0.105,56592,UDP
19-06-2025 17.47,173.194.154.234,443,192.168.0.105,56592,UDP
19-06-2025 17.47,192.168.0.105,56592,173.194.154.234,443,UDP
19-06-2025 17.47,173.194.154.234,443,192.168.0.105,56592,UDP
19-06-2025 17.47,173.194.154.234,443,192.168.0.105,56592,UDP
19-06-2025 17.47,173.194.154.234,443,192.168.0.105,56592,UDP
19-06-2025 17.47,173.194.154.234,443,192.168.0.105,56592,UDP
19-06-2025 17.47,173.194.154.234,443,192.168.0.105,56592,UDP
19-06-2025 17.47,192.168.0.105,60053,142.251.220.33,443,UDP
19-06-2025 17.47,172.217.174.238,443,192.168.0.105,54661,UDP
19-06-2025 17.47,173.194.154.234,443,192.168.0.105,56592,UDP
19-06-2025 17.47,173.194.154.234,443,192.168.0.105,56592,UDP
19-06-2025 17.47,192.168.0.105,56592,173.194.154.234,443,UDP
19-06-2025 17.47,192.168.0.105,56592,173.194.154.234,443,UDP
19-06-2025 17.47,173.194.154.234,443,192.168.0.105,56592,UDP
19-06-2025 17.47,173.194.154.234,443,192.168.0.105,56592,UDP
19-06-2025 17.47,173.194.154.234,443,192.168.0.105,56592,UDP
19-06-2025 17.47,192.168.0.105,56592,173.194.154.234,443,UDP
19-06-2025 17.47,192.168.0.105,56592,173.194.154.234,443,UDP
19-06-2025 17.47,173.194.154.234,443,192.168.0.105,56592,UDP
19-06-2025 17.47,173.194.154.234,443,192.168.0.105,56592,UDP
19-06-2025 17.47,173.194.154.234,443,192.168.0.105,56592,UDP
19-06-2025 17.47,173.194.154.234,443,192.168.0.105,56592,UDP
19-06-2025 17.47,173.194.154.234,443,192.168.0.105,56592,UDP
19-06-2025 17.47,173.194.154.234,443,192.168.0.105,56592,UDP
19-06-2025 17.47,173.194.154.234,443,192.168.0.105,56592,UDP
19-06-2025 17.47,173.194.154.234,443,192.168.0.105,56592,UDP
19-06-2025 17.47,173.194.154.234,443,192.168.0.105,56592,UDP
19-06-2025 17.47,173.194.154.234,443,192.168.0.105,56592,UDP
19-06-2025 17.47,192.168.0.105,56592,173.194.154.234,443,UDP
19-06-2025 17.47,173.194.154.234,443,192.168.0.105,56592,UDP
19-06-2025 17.47,173.194.154.234,443,192.168.0.105,56592,UDP
19-06-2025 17.47,173.194.154.234,443,192.168.0.105,56592,UDP
19-06-2025 17.47,173.194.154.234,443,192.168.0.105,56592,UDP
19-06-2025 17.47,173.194.154.234,443,192.168.0.105,56592,UDP
19-06-2025 17.47,173.194.154.234,443,192.168.0.105,56592,UDP
19-06-2025 17.47,173.194.154.234,443,192.168.0.105,56592,UDP
19-06-2025 17.47,173.194.154.234,443,192.168.0.105,56592,UDP
19-06-2025 17.47,173.194.154.234,443,192.168.0.105,56592,UDP
19-06-2025 17.47,173.194.154.234,443,192.168.0.105,56592,UDP
19-06-2025 17.47,192.168.0.105,54661,172.217.174.238,443,UDP
19-06-2025 17.47,172.217.174.238,443,192.168.0.105,54661,UDP
19-06-2025 17.47,192.168.0.105,54661,172.217.174.238,443,UDP
19-06-2025 17.47,172.217.174.238,443,192.168.0.105,54661,UDP
19-06-2025 17.47,172.217.174.238,443,192.168.0.105,54661,UDP
19-06-2025 17.47,192.168.0.105,54661,172.217.174.238,443,UDP
19-06-2025 17.47,172.217.174.238,443,192.168.0.105,54661,UDP
19-06-2025 17.47,192.168.0.105,54342,173.194.52.9,443,UDP
19-06-2025 17.47,192.168.0.105,54342,173.194.52.9,443,UDP
19-06-2025 17.47,192.168.0.105,54342,173.194.52.9,443,UDP
19-06-2025 17.47,192.168.0.105,54661,172.217.174.238,443,UDP
19-06-2025 17.47,173.194.52.9,443,192.168.0.105,54342,UDP
19-06-2025 17.47,173.194.52.9,443,192.168.0.105,54342,UDP
19-06-2025 17.47,173.194.52.9,443,192.168.0.105,54342,UDP
19-06-2025 17.47,173.194.52.9,443,192.168.0.105,54342,UDP
19-06-2025 17.47,173.194.52.9,443,192.168.0.105,54342,UDP
19-06-2025 17.47,173.194.52.9,443,192.168.0.105,54342,UDP
19-06-2025 17.47,192.168.0.105,54342,173.194.52.9,443,UDP
19-06-2025 17.47,192.168.0.105,54342,173.194.52.9,443,UDP
19-06-2025 17.47,192.168.0.105,54342,173.194.52.9,443,UDP
19-06-2025 17.47,192.168.0.105,54342,173.194.52.9,443,UDP
19-06-2025 17.47,192.168.0.105,54342,173.194.52.9,443,UDP
19-06-2025 17.47,192.168.0.105,54342,173.194.52.9,443,UDP
19-06-2025 17.47,192.168.0.105,54342,173.194.52.9,443,UDP
19-06-2025 17.47,192.168.0.105,54342,173.194.52.9,443,UDP
19-06-2025 17.47,172.217.174.238,443,192.168.0.105,54661,UDP
19-06-2025 17.47,192.168.0.105,54661,172.217.174.238,443,UDP
19-06-2025 17.47,173.194.52.9,443,192.168.0.105,54342,UDP
19-06-2025 17.47,173.194.52.9,443,192.168.0.105,54342,UDP
19-06-2025 17.47,173.194.52.9,443,192.168.0.105,54342,UDP
19-06-2025 17.47,173.194.52.9,443,192.168.0.105,54342,UDP
19-06-2025 17.47,192.168.0.105,54342,173.194.52.9,443,UDP
19-06-2025 17.47,173.194.52.9,443,192.168.0.105,54342,UDP
19-06-2025 17.47,173.194.52.9,443,192.168.0.105,54342,UDP
19-06-2025 17.47,192.168.0.105,54342,173.194.52.9,443,UDP
19-06-2025 17.47,173.194.52.9,443,192.168.0.105,54342,UDP
19-06-2025 17.47,173.194.52.9,443,192.168.0.105,54342,UDP
19-06-2025 17.47,173.194.52.9,443,192.168.0.105,54342,UDP
19-06-2025 17.47,173.194.52.9,443,192.168.0.105,54342,UDP
19-06-2025 17.47,192.168.0.105,54342,173.194.52.9,443,UDP
19-06-2025 17.47,192.168.0.105,54342,173.194.52.9,443,UDP
19-06-2025 17.47,173.194.52.9,443,192.168.0.105,54342,UDP
19-06-2025 17.47,173.194.52.9,443,192.168.0.105,54342,UDP
19-06-2025 17.47,173.194.52.9,443,192.168.0.105,54342,UDP
19-06-2025 17.47,173.194.52.9,443,192.168.0.105,54342,UDP
19-06-2025 17.47,192.168.0.105,54342,173.194.52.9,443,UDP
19-06-2025 17.47,192.168.0.105,54342,173.194.52.9,443,UDP
19-06-2025 17.47,173.194.52.9,443,192.168.0.105,54342,UDP
19-06-2025 17.47,173.194.52.9,443,192.168.0.105,54342,UDP
19-06-2025 17.47,173.194.52.9,443,192.168.0.105,54342,UDP
19-06-2025 17.47,173.194.52.9,443,192.168.0.105,54342,UDP
19-06-2025 17.47,173.194.52.9,443,192.168.0.105,54342,UDP
19-06-2025 17.47,192.168.0.105,54342,173.194.52.9,443,UDP
19-06-2025 17.47,173.194.52.9,443,192.168.0.105,54342,UDP
19-06-2025 17.47,173.194.52.9,443,192.168.0.105,54342,UDP
19-06-2025 17.47,173.194.52.9,443,192.168.0.105,54342,UDP
19-06-2025 17.47,192.168.0.105,54342,173.194.52.9,443,UDP
19-06-2025 17.47,192.168.0.105,54342,173.194.52.9,443,UDP
19-06-2025 17.47,192.168.0.105,54342,173.194.52.9,443,UDP
19-06-2025 17.47,173.194.52.9,443,192.168.0.105,54342,UDP
19-06-2025 17.47,173.194.52.9,443,192.168.0.105,54342,UDP
19-06-2025 17.47,192.168.0.105,54342,173.194.52.9,443,UDP
19-06-2025 17.47,173.194.52.9,443,192.168.0.105,54342,UDP
19-06-2025 17.47,173.194.52.9,443,192.168.0.105,54342,UDP
19-06-2025 17.47,192.168.0.105,54342,173.194.52.9,443,UDP
19-06-2025 17.47,173.194.52.9,443,192.168.0.105,54342,UDP
19-06-2025 17.47,173.194.52.9,443,192.168.0.105,54342,UDP
19-06-2025 17.47,173.194.52.9,443,192.168.0.105,54342,UDP
19-06-2025 17.47,192.168.0.105,54342,173.194.52.9,443,UDP
19-06-2025 17.47,173.194.52.9,443,192.168.0.105,54342,UDP
19-06-2025 17.47,192.168.0.105,54342,173.194.52.9,443,UDP
19-06-2025 17.47,173.194.52.9,443,192.168.0.105,54342,UDP
19-06-2025 17.47,173.194.52.9,443,192.168.0.105,54342,UDP
19-06-2025 17.47,173.194.52.9,443,192.168.0.105,54342,UDP
19-06-2025 17.47,192.168.0.105,54342,173.194.52.9,443,UDP
19-06-2025 17.47,173.194.52.9,443,192.168.0.105,54342,UDP
19-06-2025 17.47,192.168.0.105,54342,173.194.52.9,443,UDP
19-06-2025 17.47,173.194.52.9,443,192.168.0.105,54342,UDP
19-06-2025 17.47,173.194.52.9,443,192.168.0.105,54342,UDP
19-06-2025 17.47,173.194.52.9,443,192.168.0.105,54342,UDP
19-06-2025 17.47,173.194.52.9,443,192.168.0.105,54342,UDP
19-06-2025 17.47,173.194.52.9,443,192.168.0.105,54342,UDP
19-06-2025 17.47,192.168.0.105,54342,173.194.52.9,443,UDP
19-06-2025 17.47,173.194.52.9,443,192.168.0.105,54342,UDP
19-06-2025 17.47,173.194.52.9,443,192.168.0.105,54342,UDP
19-06-2025 17.47,192.168.0.105,54342,173.194.52.9,443,UDP
19-06-2025 17.47,173.194.52.9,443,192.168.0.105,54342,UDP
19-06-2025 17.47,192.168.0.105,54342,173.194.52.9,443,UDP
19-06-2025 17.47,192.168.0.105,54342,173.194.52.9,443,UDP
19-06-2025 17.47,173.194.52.9,443,192.168.0.105,54342,UDP
19-06-2025 17.47,173.194.52.9,443,192.168.0.105,54342,UDP
19-06-2025 17.47,173.194.52.9,443,192.168.0.105,54342,UDP
19-06-2025 17.47,173.194.52.9,443,192.168.0.105,54342,UDP
19-06-2025 17.47,173.194.52.9,443,192.168.0.105,54342,UDP
